split,image,class_id,class_name,probability,target_mode,heatmap_threshold,overlay_file,mask_file,roi_mask_file,bbox_file,component_count,largest_component_bbox_xywh,component_bboxes_xywh,component_bboxes_yolo
train,CXR035_003.jpg,0,infiltrat,0.391242,predicted,0.5000,overlays/0096_train_cxr035_003_infiltrat_heatmap.jpg,masks/0096_train_cxr035_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR035_003.jpg,bboxes/0096_train_cxr035_003_infiltrat_bbox.jpg,1,"38,100,53,75","38,100,53,75",0 0.287946 0.613839 0.236607 0.334821
train,CXR037_001.jpg,0,infiltrat,0.786170,predicted,0.5000,overlays/0097_train_cxr037_001_infiltrat_heatmap.jpg,masks/0097_train_cxr037_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR037_001.jpg,bboxes/0097_train_cxr037_001_infiltrat_bbox.jpg,1,"137,45,63,95","137,45,63,95",0 0.752232 0.412946 0.281250 0.424107
train,CXR037_002.jpg,0,infiltrat,0.687885,predicted,0.5000,overlays/0098_train_cxr037_002_infiltrat_heatmap.jpg,masks/0098_train_cxr037_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR037_002.jpg,bboxes/0098_train_cxr037_002_infiltrat_bbox.jpg,1,"133,28,67,96","133,28,67,96",0 0.743304 0.339286 0.299107 0.428571
train,CXR037_003.jpg,0,infiltrat,0.642665,predicted,0.5000,overlays/0099_train_cxr037_003_infiltrat_heatmap.jpg,masks/0099_train_cxr037_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR037_003.jpg,bboxes/0099_train_cxr037_003_infiltrat_bbox.jpg,2,"119,38,63,66","119,38,63,66|94,43,8,30",0 0.671875 0.316964 0.281250 0.294643|0 0.437500 0.258929 0.035714 0.133929
train,CXR038_001.jpg,1,pneumothorax,0.938443,predicted,0.5000,overlays/0100_train_cxr038_001_pneumothorax_heatmap.jpg,masks/0100_train_cxr038_001_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR038_001.jpg,bboxes/0100_train_cxr038_001_pneumothorax_bbox.jpg,2,"133,59,49,84","133,59,49,84|45,62,53,84",1 0.703125 0.450893 0.218750 0.375000|1 0.319196 0.464286 0.236607 0.375000
train,CXR038_002.jpg,1,pneumothorax,0.908868,predicted,0.5000,overlays/0101_train_cxr038_002_pneumothorax_heatmap.jpg,masks/0101_train_cxr038_002_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR038_002.jpg,bboxes/0101_train_cxr038_002_pneumothorax_bbox.jpg,2,"42,44,63,89","42,44,63,89|130,41,63,82",1 0.328125 0.395089 0.281250 0.397321|1 0.720982 0.366071 0.281250 0.366071
train,CXR038_002.jpg,2,efusi pleura,0.605062,predicted,0.5000,overlays/0101_train_cxr038_002_efusi_pleura_heatmap.jpg,masks/0101_train_cxr038_002_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR038_002.jpg,bboxes/0101_train_cxr038_002_efusi_pleura_bbox.jpg,1,"42,85,60,48","42,85,60,48",2 0.321429 0.486607 0.267857 0.214286
train,CXR038_002.jpg,3,atelektasis,0.522931,predicted,0.5000,overlays/0101_train_cxr038_002_atelektasis_heatmap.jpg,masks/0101_train_cxr038_002_atelektasis_mask.png,lung segmentation/output_masks/train/CXR038_002.jpg,bboxes/0101_train_cxr038_002_atelektasis_bbox.jpg,1,"130,25,59,69","130,25,59,69",3 0.712054 0.265625 0.263393 0.308036
train,CXR038_003.jpg,1,pneumothorax,0.742462,predicted,0.5000,overlays/0102_train_cxr038_003_pneumothorax_heatmap.jpg,masks/0102_train_cxr038_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR038_003.jpg,bboxes/0102_train_cxr038_003_pneumothorax_bbox.jpg,2,"43,34,66,96","43,34,66,96|130,36,57,87",1 0.339286 0.366071 0.294643 0.428571|1 0.707589 0.354911 0.254464 0.388393
train,CXR038_003.jpg,2,efusi pleura,0.632945,predicted,0.5000,overlays/0102_train_cxr038_003_efusi_pleura_heatmap.jpg,masks/0102_train_cxr038_003_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR038_003.jpg,bboxes/0102_train_cxr038_003_efusi_pleura_bbox.jpg,1,"42,93,63,37","42,93,63,37",2 0.328125 0.497768 0.281250 0.165179
train,CXR040_002.jpg,1,pneumothorax,0.574106,predicted,0.5000,overlays/0103_train_cxr040_002_pneumothorax_heatmap.jpg,masks/0103_train_cxr040_002_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR040_002.jpg,bboxes/0103_train_cxr040_002_pneumothorax_bbox.jpg,1,"38,69,71,98","38,69,71,98",1 0.328125 0.526786 0.316964 0.437500
train,CXR040_003.jpg,0,infiltrat,0.512468,predicted,0.5000,overlays/0104_train_cxr040_003_infiltrat_heatmap.jpg,masks/0104_train_cxr040_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR040_003.jpg,bboxes/0104_train_cxr040_003_infiltrat_bbox.jpg,2,"126,25,59,51","126,25,59,51|25,115,35,46",0 0.694196 0.225446 0.263393 0.227679|0 0.189732 0.616071 0.156250 0.205357
train,CXR040_003.jpg,1,pneumothorax,0.504016,predicted,0.5000,overlays/0104_train_cxr040_003_pneumothorax_heatmap.jpg,masks/0104_train_cxr040_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR040_003.jpg,bboxes/0104_train_cxr040_003_pneumothorax_bbox.jpg,3,"25,25,77,133","25,25,77,133|151,99,35,66|126,25,18,23",1 0.283482 0.408482 0.343750 0.593750|1 0.752232 0.589286 0.156250 0.294643|1 0.602679 0.162946 0.080357 0.102679
train,CXR041_001.jpg,0,infiltrat,0.586493,predicted,0.5000,overlays/0105_train_cxr041_001_infiltrat_heatmap.jpg,masks/0105_train_cxr041_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR041_001.jpg,bboxes/0105_train_cxr041_001_infiltrat_bbox.jpg,1,"140,41,60,65","140,41,60,65",0 0.758929 0.328125 0.267857 0.290179
train,CXR041_001.jpg,1,pneumothorax,0.657368,predicted,0.5000,overlays/0105_train_cxr041_001_pneumothorax_heatmap.jpg,masks/0105_train_cxr041_001_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR041_001.jpg,bboxes/0105_train_cxr041_001_pneumothorax_bbox.jpg,1,"140,79,63,96","140,79,63,96",1 0.765625 0.566964 0.281250 0.428571
train,CXR041_002.jpg,1,pneumothorax,0.602192,predicted,0.5000,overlays/0106_train_cxr041_002_pneumothorax_heatmap.jpg,masks/0106_train_cxr041_002_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR041_002.jpg,bboxes/0106_train_cxr041_002_pneumothorax_bbox.jpg,1,"144,81,63,73","144,81,63,73",1 0.783482 0.524554 0.281250 0.325893
train,CXR041_003.jpg,1,pneumothorax,0.619009,predicted,0.5000,overlays/0107_train_cxr041_003_pneumothorax_heatmap.jpg,masks/0107_train_cxr041_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR041_003.jpg,bboxes/0107_train_cxr041_003_pneumothorax_bbox.jpg,1,"145,90,58,68","145,90,58,68",1 0.776786 0.553571 0.258929 0.303571
train,CXR042_002.jpg,1,pneumothorax,0.637308,predicted,0.5000,overlays/0108_train_cxr042_002_pneumothorax_heatmap.jpg,masks/0108_train_cxr042_002_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR042_002.jpg,bboxes/0108_train_cxr042_002_pneumothorax_bbox.jpg,1,"151,89,56,65","151,89,56,65",1 0.799107 0.542411 0.250000 0.290179
train,CXR042_002.jpg,2,efusi pleura,0.678091,predicted,0.5000,overlays/0108_train_cxr042_002_efusi_pleura_heatmap.jpg,masks/0108_train_cxr042_002_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR042_002.jpg,bboxes/0108_train_cxr042_002_efusi_pleura_bbox.jpg,1,"147,93,60,61","147,93,60,61",2 0.790179 0.551339 0.267857 0.272321
train,CXR042_003.jpg,1,pneumothorax,0.838714,predicted,0.5000,overlays/0109_train_cxr042_003_pneumothorax_heatmap.jpg,masks/0109_train_cxr042_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR042_003.jpg,bboxes/0109_train_cxr042_003_pneumothorax_bbox.jpg,1,"149,95,54,80","149,95,54,80",1 0.785714 0.602679 0.241071 0.357143
train,CXR043_001.jpg,0,infiltrat,0.531943,predicted,0.5000,overlays/0110_train_cxr043_001_infiltrat_heatmap.jpg,masks/0110_train_cxr043_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR043_001.jpg,bboxes/0110_train_cxr043_001_infiltrat_bbox.jpg,1,"173,45,38,83","173,45,38,83",0 0.857143 0.386161 0.169643 0.370536
train,CXR043_001.jpg,1,pneumothorax,0.845708,predicted,0.5000,overlays/0110_train_cxr043_001_pneumothorax_heatmap.jpg,masks/0110_train_cxr043_001_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR043_001.jpg,bboxes/0110_train_cxr043_001_pneumothorax_bbox.jpg,1,"165,55,49,82","165,55,49,82",1 0.845982 0.428571 0.218750 0.366071
train,CXR043_001.jpg,2,efusi pleura,0.550744,predicted,0.5000,overlays/0110_train_cxr043_001_efusi_pleura_heatmap.jpg,masks/0110_train_cxr043_001_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR043_001.jpg,bboxes/0110_train_cxr043_001_efusi_pleura_bbox.jpg,2,"91,88,32,52","91,88,32,52|178,103,24,30",2 0.477679 0.508929 0.142857 0.232143|2 0.848214 0.526786 0.107143 0.133929
train,CXR043_001.jpg,3,atelektasis,0.567515,predicted,0.5000,overlays/0110_train_cxr043_001_atelektasis_heatmap.jpg,masks/0110_train_cxr043_001_atelektasis_mask.png,lung segmentation/output_masks/train/CXR043_001.jpg,bboxes/0110_train_cxr043_001_atelektasis_bbox.jpg,1,"161,47,53,90","161,47,53,90",3 0.837054 0.410714 0.236607 0.401786
train,CXR043_002.jpg,0,infiltrat,0.649291,predicted,0.5000,overlays/0111_train_cxr043_002_infiltrat_heatmap.jpg,masks/0111_train_cxr043_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR043_002.jpg,bboxes/0111_train_cxr043_002_infiltrat_bbox.jpg,1,"146,73,22,67","146,73,22,67",0 0.700893 0.475446 0.098214 0.299107
train,CXR043_002.jpg,1,pneumothorax,0.857841,predicted,0.5000,overlays/0111_train_cxr043_002_pneumothorax_heatmap.jpg,masks/0111_train_cxr043_002_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR043_002.jpg,bboxes/0111_train_cxr043_002_pneumothorax_bbox.jpg,1,"133,68,35,72","133,68,35,72",1 0.671875 0.464286 0.156250 0.321429
train,CXR043_002.jpg,3,atelektasis,0.814979,predicted,0.5000,overlays/0111_train_cxr043_002_atelektasis_heatmap.jpg,masks/0111_train_cxr043_002_atelektasis_mask.png,lung segmentation/output_masks/train/CXR043_002.jpg,bboxes/0111_train_cxr043_002_atelektasis_bbox.jpg,2,"62,67,40,66","62,67,40,66|133,66,35,74",3 0.366071 0.446429 0.178571 0.294643|3 0.671875 0.459821 0.156250 0.330357
train,CXR043_003.jpg,0,infiltrat,0.581390,predicted,0.5000,overlays/0112_train_cxr043_003_infiltrat_heatmap.jpg,masks/0112_train_cxr043_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR043_003.jpg,bboxes/0112_train_cxr043_003_infiltrat_bbox.jpg,1,"140,33,45,45","140,33,45,45",0 0.725446 0.247768 0.200893 0.200893
train,CXR043_003.jpg,1,pneumothorax,0.714993,predicted,0.5000,overlays/0112_train_cxr043_003_pneumothorax_heatmap.jpg,masks/0112_train_cxr043_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR043_003.jpg,bboxes/0112_train_cxr043_003_pneumothorax_bbox.jpg,1,"144,63,49,56","144,63,49,56",1 0.752232 0.406250 0.218750 0.250000
train,CXR043_003.jpg,3,atelektasis,0.556385,predicted,0.5000,overlays/0112_train_cxr043_003_atelektasis_heatmap.jpg,masks/0112_train_cxr043_003_atelektasis_mask.png,lung segmentation/output_masks/train/CXR043_003.jpg,bboxes/0112_train_cxr043_003_atelektasis_bbox.jpg,1,"137,31,52,85","137,31,52,85",3 0.727679 0.328125 0.232143 0.379464
train,CXR044_003.jpg,2,efusi pleura,0.311568,predicted,0.5000,overlays/0113_train_cxr044_003_efusi_pleura_heatmap.jpg,masks/0113_train_cxr044_003_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR044_003.jpg,bboxes/0113_train_cxr044_003_efusi_pleura_bbox.jpg,1,"83,91,15,18","83,91,15,18",2 0.404018 0.446429 0.066964 0.080357
train,CXR045_001.jpg,0,infiltrat,0.710643,predicted,0.5000,overlays/0114_train_cxr045_001_infiltrat_heatmap.jpg,masks/0114_train_cxr045_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR045_001.jpg,bboxes/0114_train_cxr045_001_infiltrat_bbox.jpg,1,"130,52,63,93","130,52,63,93",0 0.720982 0.439732 0.281250 0.415179
train,CXR045_002.jpg,0,infiltrat,0.665741,predicted,0.5000,overlays/0115_train_cxr045_002_infiltrat_heatmap.jpg,masks/0115_train_cxr045_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR045_002.jpg,bboxes/0115_train_cxr045_002_infiltrat_bbox.jpg,1,"133,15,67,98","133,15,67,98",0 0.743304 0.285714 0.299107 0.437500
train,CXR045_003.jpg,0,infiltrat,0.685107,predicted,0.5000,overlays/0116_train_cxr045_003_infiltrat_heatmap.jpg,masks/0116_train_cxr045_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR045_003.jpg,bboxes/0116_train_cxr045_003_infiltrat_bbox.jpg,1,"141,42,73,95","141,42,73,95",0 0.792411 0.399554 0.325893 0.424107
train,CXR046_001.jpg,0,infiltrat,0.735840,predicted,0.5000,overlays/0117_train_cxr046_001_infiltrat_heatmap.jpg,masks/0117_train_cxr046_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR046_001.jpg,bboxes/0117_train_cxr046_001_infiltrat_bbox.jpg,2,"140,35,53,82","140,35,53,82|45,131,37,28",0 0.743304 0.339286 0.236607 0.366071|0 0.283482 0.647321 0.165179 0.125000
train,CXR046_001.jpg,1,pneumothorax,0.713722,predicted,0.5000,overlays/0117_train_cxr046_001_pneumothorax_heatmap.jpg,masks/0117_train_cxr046_001_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR046_001.jpg,bboxes/0117_train_cxr046_001_pneumothorax_bbox.jpg,1,"151,75,42,90","151,75,42,90",1 0.767857 0.535714 0.187500 0.401786
train,CXR046_002.jpg,1,pneumothorax,0.879409,predicted,0.5000,overlays/0118_train_cxr046_002_pneumothorax_heatmap.jpg,masks/0118_train_cxr046_002_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR046_002.jpg,bboxes/0118_train_cxr046_002_pneumothorax_bbox.jpg,1,"144,77,42,88","144,77,42,88",1 0.736607 0.540179 0.187500 0.392857
train,CXR046_003.jpg,1,pneumothorax,0.811888,predicted,0.5000,overlays/0119_train_cxr046_003_pneumothorax_heatmap.jpg,masks/0119_train_cxr046_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR046_003.jpg,bboxes/0119_train_cxr046_003_pneumothorax_bbox.jpg,1,"144,64,42,87","144,64,42,87",1 0.736607 0.479911 0.187500 0.388393
train,CXR047_001.jpg,0,infiltrat,0.570819,predicted,0.5000,overlays/0120_train_cxr047_001_infiltrat_heatmap.jpg,masks/0120_train_cxr047_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR047_001.jpg,bboxes/0120_train_cxr047_001_infiltrat_bbox.jpg,1,"42,18,56,92","42,18,56,92",0 0.312500 0.285714 0.250000 0.410714
train,CXR047_001.jpg,2,efusi pleura,0.626873,predicted,0.5000,overlays/0120_train_cxr047_001_efusi_pleura_heatmap.jpg,masks/0120_train_cxr047_001_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR047_001.jpg,bboxes/0120_train_cxr047_001_efusi_pleura_bbox.jpg,1,"42,99,53,62","42,99,53,62",2 0.305804 0.580357 0.236607 0.276786
train,CXR047_002.jpg,0,infiltrat,0.544566,predicted,0.5000,overlays/0121_train_cxr047_002_infiltrat_heatmap.jpg,masks/0121_train_cxr047_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR047_002.jpg,bboxes/0121_train_cxr047_002_infiltrat_bbox.jpg,1,"42,25,56,72","42,25,56,72",0 0.312500 0.272321 0.250000 0.321429
train,CXR047_002.jpg,2,efusi pleura,0.598264,predicted,0.5000,overlays/0121_train_cxr047_002_efusi_pleura_heatmap.jpg,masks/0121_train_cxr047_002_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR047_002.jpg,bboxes/0121_train_cxr047_002_efusi_pleura_bbox.jpg,1,"42,118,53,54","42,118,53,54",2 0.305804 0.647321 0.236607 0.241071
train,CXR047_003.jpg,0,infiltrat,0.637496,predicted,0.5000,overlays/0122_train_cxr047_003_infiltrat_heatmap.jpg,masks/0122_train_cxr047_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR047_003.jpg,bboxes/0122_train_cxr047_003_infiltrat_bbox.jpg,1,"35,45,56,81","35,45,56,81",0 0.281250 0.381696 0.250000 0.361607
train,CXR047_003.jpg,2,efusi pleura,0.614425,predicted,0.5000,overlays/0122_train_cxr047_003_efusi_pleura_heatmap.jpg,masks/0122_train_cxr047_003_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR047_003.jpg,bboxes/0122_train_cxr047_003_efusi_pleura_bbox.jpg,1,"136,65,50,68","136,65,50,68",2 0.718750 0.441964 0.223214 0.303571
train,CXR048_001.jpg,0,infiltrat,0.771531,predicted,0.5000,overlays/0123_train_cxr048_001_infiltrat_heatmap.jpg,masks/0123_train_cxr048_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR048_001.jpg,bboxes/0123_train_cxr048_001_infiltrat_bbox.jpg,2,"126,70,67,67","126,70,67,67|14,100,63,75",0 0.712054 0.462054 0.299107 0.299107|0 0.203125 0.613839 0.281250 0.334821
train,CXR048_002.jpg,0,infiltrat,0.297713,predicted,0.5000,overlays/0124_train_cxr048_002_infiltrat_heatmap.jpg,masks/0124_train_cxr048_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR048_002.jpg,bboxes/0124_train_cxr048_002_infiltrat_bbox.jpg,2,"21,147,21,28","21,147,21,28|190,57,6,35",0 0.140625 0.718750 0.093750 0.125000|0 0.861607 0.332589 0.026786 0.156250
train,CXR048_003.jpg,0,infiltrat,0.285452,predicted,0.5000,overlays/0125_train_cxr048_003_infiltrat_heatmap.jpg,masks/0125_train_cxr048_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR048_003.jpg,bboxes/0125_train_cxr048_003_infiltrat_bbox.jpg,1,"21,156,28,30","21,156,28,30",0 0.156250 0.763393 0.125000 0.133929
train,CXR049_001.jpg,0,infiltrat,0.638135,predicted,0.5000,overlays/0126_train_cxr049_001_infiltrat_heatmap.jpg,masks/0126_train_cxr049_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR049_001.jpg,bboxes/0126_train_cxr049_001_infiltrat_bbox.jpg,1,"136,36,64,96","136,36,64,96",0 0.750000 0.375000 0.285714 0.428571
train,CXR049_001.jpg,1,pneumothorax,0.682574,predicted,0.5000,overlays/0126_train_cxr049_001_pneumothorax_heatmap.jpg,masks/0126_train_cxr049_001_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR049_001.jpg,bboxes/0126_train_cxr049_001_pneumothorax_bbox.jpg,2,"38,85,51,55","38,85,51,55|175,110,25,37",1 0.283482 0.502232 0.227679 0.245536|1 0.837054 0.573661 0.111607 0.165179
train,CXR049_002.jpg,0,infiltrat,0.589789,predicted,0.5000,overlays/0127_train_cxr049_002_infiltrat_heatmap.jpg,masks/0127_train_cxr049_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR049_002.jpg,bboxes/0127_train_cxr049_002_infiltrat_bbox.jpg,2,"132,31,57,65","132,31,57,65|60,108,24,8",0 0.716518 0.283482 0.254464 0.290179|0 0.321429 0.500000 0.107143 0.035714
train,CXR049_002.jpg,1,pneumothorax,0.611569,predicted,0.5000,overlays/0127_train_cxr049_002_pneumothorax_heatmap.jpg,masks/0127_train_cxr049_002_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR049_002.jpg,bboxes/0127_train_cxr049_002_pneumothorax_bbox.jpg,1,"35,62,63,75","35,62,63,75",1 0.296875 0.444196 0.281250 0.334821
train,CXR049_003.jpg,0,infiltrat,0.803795,predicted,0.5000,overlays/0128_train_cxr049_003_infiltrat_heatmap.jpg,masks/0128_train_cxr049_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR049_003.jpg,bboxes/0128_train_cxr049_003_infiltrat_bbox.jpg,2,"28,54,70,77","28,54,70,77|142,45,40,42",0 0.281250 0.412946 0.312500 0.343750|0 0.723214 0.294643 0.178571 0.187500
train,CXR049_003.jpg,1,pneumothorax,0.701061,predicted,0.5000,overlays/0128_train_cxr049_003_pneumothorax_heatmap.jpg,masks/0128_train_cxr049_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR049_003.jpg,bboxes/0128_train_cxr049_003_pneumothorax_bbox.jpg,1,"28,61,70,70","28,61,70,70",1 0.281250 0.428571 0.312500 0.312500
train,CXR050_001.jpg,0,infiltrat,0.502492,predicted,0.5000,overlays/0129_train_cxr050_001_infiltrat_heatmap.jpg,masks/0129_train_cxr050_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR050_001.jpg,bboxes/0129_train_cxr050_001_infiltrat_bbox.jpg,1,"163,39,26,92","163,39,26,92",0 0.785714 0.379464 0.116071 0.410714
train,CXR050_002.jpg,0,infiltrat,0.687160,predicted,0.5000,overlays/0130_train_cxr050_002_infiltrat_heatmap.jpg,masks/0130_train_cxr050_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR050_002.jpg,bboxes/0130_train_cxr050_002_infiltrat_bbox.jpg,1,"131,7,58,98","131,7,58,98",0 0.714286 0.250000 0.258929 0.437500
train,CXR050_002.jpg,3,atelektasis,0.670417,predicted,0.5000,overlays/0130_train_cxr050_002_atelektasis_heatmap.jpg,masks/0130_train_cxr050_002_atelektasis_mask.png,lung segmentation/output_masks/train/CXR050_002.jpg,bboxes/0130_train_cxr050_002_atelektasis_bbox.jpg,2,"140,43,49,80","140,43,49,80|96,36,16,67",3 0.734375 0.370536 0.218750 0.357143|3 0.464286 0.310268 0.071429 0.299107
train,CXR050_003.jpg,0,infiltrat,0.517362,predicted,0.5000,overlays/0131_train_cxr050_003_infiltrat_heatmap.jpg,masks/0131_train_cxr050_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR050_003.jpg,bboxes/0131_train_cxr050_003_infiltrat_bbox.jpg,1,"157,31,25,79","157,31,25,79",0 0.756696 0.314732 0.111607 0.352679
train,CXR051_002.jpg,0,infiltrat,0.870871,predicted,0.5000,overlays/0132_train_cxr051_002_infiltrat_heatmap.jpg,masks/0132_train_cxr051_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR051_002.jpg,bboxes/0132_train_cxr051_002_infiltrat_bbox.jpg,1,"137,14,73,90","137,14,73,90",0 0.774554 0.263393 0.325893 0.401786
train,CXR051_002.jpg,3,atelektasis,0.829758,predicted,0.5000,overlays/0132_train_cxr051_002_atelektasis_heatmap.jpg,masks/0132_train_cxr051_002_atelektasis_mask.png,lung segmentation/output_masks/train/CXR051_002.jpg,bboxes/0132_train_cxr051_002_atelektasis_bbox.jpg,1,"139,19,75,95","139,19,75,95",3 0.787946 0.296875 0.334821 0.424107
train,CXR051_003.jpg,0,infiltrat,0.881423,predicted,0.5000,overlays/0133_train_cxr051_003_infiltrat_heatmap.jpg,masks/0133_train_cxr051_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR051_003.jpg,bboxes/0133_train_cxr051_003_infiltrat_bbox.jpg,1,"119,14,75,92","119,14,75,92",0 0.698661 0.267857 0.334821 0.410714
train,CXR051_003.jpg,3,atelektasis,0.732346,predicted,0.5000,overlays/0133_train_cxr051_003_atelektasis_heatmap.jpg,masks/0133_train_cxr051_003_atelektasis_mask.png,lung segmentation/output_masks/train/CXR051_003.jpg,bboxes/0133_train_cxr051_003_atelektasis_bbox.jpg,1,"119,25,74,81","119,25,74,81",3 0.696429 0.292411 0.330357 0.361607
train,CXR052_002.jpg,0,infiltrat,0.590415,predicted,0.5000,overlays/0134_train_cxr052_002_infiltrat_heatmap.jpg,masks/0134_train_cxr052_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR052_002.jpg,bboxes/0134_train_cxr052_002_infiltrat_bbox.jpg,2,"28,81,55,55","28,81,55,55|38,41,42,32",0 0.247768 0.484375 0.245536 0.245536|0 0.263393 0.254464 0.187500 0.142857
train,CXR052_002.jpg,3,atelektasis,0.635410,predicted,0.5000,overlays/0134_train_cxr052_002_atelektasis_heatmap.jpg,masks/0134_train_cxr052_002_atelektasis_mask.png,lung segmentation/output_masks/train/CXR052_002.jpg,bboxes/0134_train_cxr052_002_atelektasis_bbox.jpg,3,"38,27,50,94","38,27,50,94|147,75,46,72|112,33,14,31",3 0.281250 0.330357 0.223214 0.419643|3 0.758929 0.495536 0.205357 0.321429|3 0.531250 0.216518 0.062500 0.138393
train,CXR052_003.jpg,0,infiltrat,0.630432,predicted,0.5000,overlays/0135_train_cxr052_003_infiltrat_heatmap.jpg,masks/0135_train_cxr052_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR052_003.jpg,bboxes/0135_train_cxr052_003_infiltrat_bbox.jpg,2,"42,85,55,78","42,85,55,78|171,132,32,43",0 0.310268 0.553571 0.245536 0.348214|0 0.834821 0.685268 0.142857 0.191964
train,CXR052_003.jpg,1,pneumothorax,0.652528,predicted,0.5000,overlays/0135_train_cxr052_003_pneumothorax_heatmap.jpg,masks/0135_train_cxr052_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR052_003.jpg,bboxes/0135_train_cxr052_003_pneumothorax_bbox.jpg,1,"45,56,57,89","45,56,57,89",1 0.328125 0.448661 0.254464 0.397321
train,CXR052_003.jpg,3,atelektasis,0.620055,predicted,0.5000,overlays/0135_train_cxr052_003_atelektasis_heatmap.jpg,masks/0135_train_cxr052_003_atelektasis_mask.png,lung segmentation/output_masks/train/CXR052_003.jpg,bboxes/0135_train_cxr052_003_atelektasis_bbox.jpg,2,"51,56,51,77","51,56,51,77|126,46,18,47",3 0.341518 0.421875 0.227679 0.343750|3 0.602679 0.310268 0.080357 0.209821
train,CXR004_003.jpg,0,infiltrat,0.649106,predicted,0.5000,overlays/0136_train_cxr004_003_infiltrat_heatmap.jpg,masks/0136_train_cxr004_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR004_003.jpg,bboxes/0136_train_cxr004_003_infiltrat_bbox.jpg,1,"18,67,84,77","18,67,84,77",0 0.267857 0.470982 0.375000 0.343750
train,CXR004_003.jpg,1,pneumothorax,0.683406,predicted,0.5000,overlays/0136_train_cxr004_003_pneumothorax_heatmap.jpg,masks/0136_train_cxr004_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR004_003.jpg,bboxes/0136_train_cxr004_003_pneumothorax_bbox.jpg,1,"18,52,74,92","18,52,74,92",1 0.245536 0.437500 0.330357 0.410714
train,CXR004_003.jpg,2,efusi pleura,0.799534,predicted,0.5000,overlays/0136_train_cxr004_003_efusi_pleura_heatmap.jpg,masks/0136_train_cxr004_003_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR004_003.jpg,bboxes/0136_train_cxr004_003_efusi_pleura_bbox.jpg,1,"34,77,64,56","34,77,64,56",2 0.294643 0.468750 0.285714 0.250000
